iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1469,101,8,Homme,16,2,4,18,7,,2,11,86.0,0,"-0,13",0,22.0,2.0,15,20,20,20,5,20,0,6.0,7.0,7.0,5.0,7.0,4.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1468,101,8,Homme,16,2,4,18,2,,15,10,85.0,0,"0,18",0,30.0,2.0,20,25,15,15,15,10,0,4.0,7.0,9.0,4.0,8.0,3.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1467,101,8,Homme,16,2,4,18,13,,8,9,84.0,0,"0,17",0,32.0,3.0,30,30,30,5,0,5,0,3.0,7.0,7.0,2.0,2.0,5.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1466,101,8,Homme,16,2,4,18,12,,7,8,83.0,0,"0,17",0,35.0,3.0,10,32,20,12,11,15,0,5.0,8.0,8.0,7.0,8.0,6.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1465,101,8,Homme,16,2,4,18,6,,1,7,82.0,0,"0,19",0,25.0,6.0,20,20,20,20,10,10,0,5.0,10.0,10.0,8.0,8.0,7.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1464,101,8,Homme,16,2,4,18,1,,14,6,81.0,0,"0,04",0,28.0,2.0,10,10,20,20,20,20,0,3.0,8.0,9.0,2.0,9.0,2.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1463,101,8,Homme,16,2,4,18,14,,9,5,80.0,0,"-0,35",1,27.0,4.0,10,20,20,10,20,20,0,6.0,8.0,7.0,6.0,8.0,6.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1462,101,8,Homme,16,2,4,18,15,,10,4,79.0,0,"0,35",1,26.0,4.0,10,20,15,20,20,15,0,4.0,6.0,6.0,5.0,5.0,5.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1461,101,8,Homme,16,2,4,18,16,,11,3,78.0,0,"-0,13",0,23.0,3.0,10,25,20,10,20,15,0,2.0,9.0,9.0,2.0,9.0,2.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1460,101,8,Homme,16,2,4,18,10,,5,2,77.0,0,"-0,21",0,22.0,2.0,15,20,20,20,15,10,0,3.0,5.0,6.0,3.0,,2.0,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1459,101,8,Homme,16,2,4,18,5,,18,1,76.0,0,"0,15",0,34.0,2.0,10,10,30,20,10,20,0,1.0,10.0,5.0,,,,[18-22],financial math,8.0,4.0,3.0,2.0,India,"110,015",,3.0,4.0,3.0,Finance,Finance/Marketing,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,14.0,40.0,8.0,10.0,12.0,10.0,20.0
1458,100,7,Homme,14,2,4,18,18,,10,18,93.0,1,"0,17",0,29.0,2.0,14,20,18,24,18,6,1,7.0,7.0,7.0,7.0,7.0,7.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1457,100,7,Homme,14,2,4,18,17,,9,17,92.0,0,"0,54",0,29.0,2.0,10,20,20,20,20,10,0,6.0,8.0,9.0,4.0,9.0,5.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1456,100,7,Homme,14,2,4,18,11,,3,16,91.0,0,"0,43",1,25.0,6.0,15,3,50,20,2,10,0,6.0,7.0,8.0,7.0,7.0,,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1455,100,7,Homme,14,2,4,18,4,,14,15,90.0,0,"0,31",0,23.0,4.0,15,21,18,18,10,18,1,5.0,8.0,8.0,6.0,7.0,4.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1454,100,7,Homme,14,2,4,18,3,,13,14,89.0,0,"0,13",0,27.0,2.0,25,15,20,20,20,0,1,8.0,9.0,10.0,10.0,9.0,9.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1453,100,7,Homme,14,2,4,18,8,,18,13,88.0,0,"0,54",0,23.0,2.0,15,15,20,15,20,15,0,4.0,10.0,10.0,6.0,10.0,9.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1452,100,7,Homme,14,2,4,18,9,,1,12,87.0,0,"0,38",0,23.0,2.0,15,15,20,15,15,20,0,3.0,10.0,9.0,5.0,9.0,5.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1451,100,7,Homme,14,2,4,18,7,,17,11,86.0,1,"0,32",0,22.0,2.0,15,20,20,20,5,20,1,7.0,6.0,6.0,5.0,5.0,5.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1450,100,7,Homme,14,2,4,18,2,,12,10,85.0,0,"0,32",0,30.0,2.0,20,25,15,15,15,10,0,5.0,8.0,8.0,5.0,8.0,3.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1449,100,7,Homme,14,2,4,18,13,,5,9,84.0,0,"0,62",0,32.0,3.0,30,30,30,5,0,5,0,2.0,5.0,7.0,4.0,7.0,5.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1448,100,7,Homme,14,2,4,18,12,,4,8,83.0,0,"0,58",0,35.0,3.0,10,32,20,12,11,15,0,4.0,8.0,7.0,4.0,5.0,3.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1447,100,7,Homme,14,2,4,18,6,,16,7,82.0,0,"0,43",1,25.0,6.0,20,20,20,20,10,10,1,5.0,10.0,10.0,9.0,10.0,8.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1446,100,7,Homme,14,2,4,18,1,,11,6,81.0,0,"0,65",0,28.0,2.0,10,10,20,20,20,20,0,3.0,8.0,8.0,6.0,7.0,5.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1445,100,7,Homme,14,2,4,18,14,,6,5,80.0,0,"0,54",0,27.0,4.0,10,20,20,10,20,20,0,6.0,8.0,8.0,7.0,8.0,7.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1444,100,7,Homme,14,2,4,18,15,,7,4,79.0,0,"0,56",0,26.0,4.0,10,20,15,20,20,15,0,4.0,6.0,6.0,6.0,6.0,4.0,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1443,100,7,Homme,14,2,4,18,16,,8,3,78.0,0,"0,38",0,23.0,3.0,10,25,20,10,20,15,0,2.0,9.0,9.0,4.0,,,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1442,100,7,Homme,14,2,4,18,10,,2,2,77.0,0,"0,45",0,22.0,2.0,15,20,20,20,15,10,0,4.0,6.0,6.0,4.0,,,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1441,100,7,Homme,14,2,4,18,5,,15,1,76.0,0,"0,51",0,34.0,2.0,10,10,30,20,10,20,0,1.0,10.0,,,,,[28-32],Business,8.0,6.0,8.0,9.0,Israel,"92,425",,1.0,3.0,2.0,Professor,Academic,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,4.0,20.0,25.0,25.0,15.0,5.0,10.0
1440,99,6,Homme,12,2,4,18,18,,15,18,93.0,0,"0,37",1,29.0,2.0,14,20,18,24,18,6,1,7.0,6.0,7.0,7.0,7.0,6.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1439,99,6,Homme,12,2,4,18,17,,14,17,92.0,1,"0,59",1,29.0,2.0,10,20,20,20,20,10,1,10.0,10.0,9.0,10.0,9.0,9.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1438,99,6,Homme,12,2,4,18,11,,8,16,91.0,1,"0,6",0,25.0,6.0,15,3,50,20,2,10,1,8.0,7.0,8.0,8.0,8.0,,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1437,99,6,Homme,12,2,4,18,4,,1,15,90.0,0,"0,02",0,23.0,4.0,15,21,18,18,10,18,1,7.0,8.0,7.0,6.0,5.0,4.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1436,99,6,Homme,12,2,4,18,3,,18,14,89.0,1,"0,64",1,27.0,2.0,25,15,20,20,20,0,1,9.0,9.0,9.0,9.0,9.0,9.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1435,99,6,Homme,12,2,4,18,8,,5,13,88.0,0,"0,08",1,23.0,2.0,15,15,20,15,20,15,1,8.0,10.0,10.0,8.0,10.0,8.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1434,99,6,Homme,12,2,4,18,9,,6,12,87.0,1,"0,24",1,23.0,2.0,15,15,20,15,15,20,1,8.0,8.0,7.0,7.0,8.0,7.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1433,99,6,Homme,12,2,4,18,7,,4,11,86.0,0,"0,8",1,22.0,2.0,15,20,20,20,5,20,1,7.0,6.0,6.0,5.0,5.0,5.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1432,99,6,Homme,12,2,4,18,2,,17,10,85.0,0,"0,5",1,30.0,2.0,20,25,15,15,15,10,1,8.0,7.0,7.0,6.0,6.0,5.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1431,99,6,Homme,12,2,4,18,13,,10,9,84.0,0,"0,67",0,32.0,3.0,30,30,30,5,0,5,1,7.0,5.0,6.0,7.0,5.0,7.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1430,99,6,Homme,12,2,4,18,12,,9,8,83.0,1,"0,79",0,35.0,3.0,10,32,20,12,11,15,1,8.0,7.0,8.0,8.0,8.0,7.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1429,99,6,Homme,12,2,4,18,6,,3,7,82.0,1,"0,66",0,25.0,6.0,20,20,20,20,10,10,1,8.0,8.0,10.0,10.0,10.0,10.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1428,99,6,Homme,12,2,4,18,1,,16,6,81.0,1,"0,61",1,28.0,2.0,10,10,20,20,20,20,1,8.0,8.0,8.0,7.0,9.0,8.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1427,99,6,Homme,12,2,4,18,14,,11,5,80.0,0,"0,14",0,27.0,4.0,10,20,20,10,20,20,1,8.0,8.0,8.0,8.0,7.0,7.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1426,99,6,Homme,12,2,4,18,15,,12,4,79.0,0,"0,9",0,26.0,4.0,10,20,15,20,20,15,0,7.0,7.0,7.0,7.0,7.0,7.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1425,99,6,Homme,12,2,4,18,16,,13,3,78.0,0,"0,43",0,23.0,3.0,10,25,20,10,20,15,1,7.0,9.0,9.0,9.0,,9.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1424,99,6,Homme,12,2,4,18,10,,7,2,77.0,1,"0,55",1,22.0,2.0,15,20,20,20,15,10,1,10.0,7.0,8.0,7.0,9.0,9.0,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1423,99,6,Homme,12,2,4,18,5,,2,1,76.0,0,"0,71",1,34.0,2.0,10,10,30,20,10,20,1,6.0,8.0,8.0,6.0,8.0,,[28-32],Law,1.0,2.0,1.0,1.0,New York,"10,022",55419.0,3.0,3.0,2.0,Lawyer,Lawyer,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,18.0,30.0,30.0,20.0,10.0,10.0,0.0
1422,98,5,Homme,10,2,4,18,18,,9,18,93.0,0,"-0,16",1,29.0,2.0,14,20,18,24,18,6,0,6.0,6.0,6.0,6.0,6.0,5.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1421,98,5,Homme,10,2,4,18,17,,8,17,92.0,1,"0,41",1,29.0,2.0,10,20,20,20,20,10,1,8.0,7.0,8.0,3.0,8.0,6.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1420,98,5,Homme,10,2,4,18,11,,2,16,91.0,0,"0,11",0,25.0,6.0,15,3,50,20,2,10,0,6.0,9.0,8.0,5.0,8.0,3.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1419,98,5,Homme,10,2,4,18,4,,13,15,90.0,0,"0,26",0,23.0,4.0,15,21,18,18,10,18,0,6.0,6.0,6.0,5.0,4.0,3.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1418,98,5,Homme,10,2,4,18,3,,12,14,89.0,0,0,1,27.0,2.0,25,15,20,20,20,0,0,6.0,9.0,7.0,6.0,7.0,5.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1417,98,5,Homme,10,2,4,18,8,,17,13,88.0,0,"0,43",1,23.0,2.0,15,15,20,15,20,15,0,3.0,10.0,10.0,3.0,10.0,10.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1416,98,5,Homme,10,2,4,18,9,,18,12,87.0,0,"0,67",1,23.0,2.0,15,15,20,15,15,20,0,2.0,8.0,8.0,5.0,9.0,7.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1415,98,5,Homme,10,2,4,18,7,,16,11,86.0,0,"0,13",1,22.0,2.0,15,20,20,20,5,20,0,7.0,8.0,7.0,5.0,5.0,5.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1414,98,5,Homme,10,2,4,18,2,,11,10,85.0,0,"0,07",1,30.0,2.0,20,25,15,15,15,10,0,8.0,8.0,8.0,1.0,1.0,1.0,38+,Social Work,11.0,2.0,1.0,1.0,"Cincinnati, Ohio","45,242",51725.0,4.0,4.0,2.0,University Professor,Academic,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
