iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1832.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,2.0,3.5686174715255436,10.0,6.0,117.0,0.0,0.11,0.0,21.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,0.0,5.0,10.0,8.0,5.0,8.0,4.0,20.0,5.0,4.0,4.0,1.0,17377.999999999996,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.000000000000004,10.0,5.899257597733115
1831.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,8.0,3.537720089742768,6.0,5.0,116.0,0.0,-0.4,0.0,21.0,2.0,15.0,15.0,25.0,25.0,20.0,0.0,1.0,10.0,7.0,7.0,7.0,6.0,5.0,20.0,5.0,4.0,4.0,1.0,17378.0,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.000000000000004,10.0,5.8978838599297045
1830.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,1.0,3.5317796225392675,9.0,4.0,115.0,0.0,0.49,0.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,0.0,6.0,9.0,9.0,9.0,9.0,5.0,20.0,5.0,4.0,4.0,1.0,17378.0,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.000000000000004,10.0,5.885226717058424
1829.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,7.0,3.546946432470159,5.0,3.0,114.0,0.0,-0.06,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,7.0,8.0,7.0,5.0,6.0,6.0,20.0,5.0,4.0,4.0,1.0,17378.0,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.000000000000002,5.894834426895297
1828.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,9.0,3.327580562542401,7.0,2.0,113.0,0.0,-0.11,0.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,1.0,9.0,9.0,8.0,6.0,5.0,5.0,20.0,5.0,4.0,4.0,1.0,17378.000000000004,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,10.000000000000002,5.880059437607168
1827.0,130.0,9.0,1.0,16.0,1.0,5.0,10.0,6.0,3.32847161433974,4.0,1.0,112.0,0.0,0.19,0.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,20.0,5.0,4.0,4.0,1.0,17378.0,1.0,6.0,2.0,10.0,7.0,4.0,9.0,8.0,3.0,2.0,7.0,5.0,7.0,6.0,2.0,1.0,2.0,2.0,9.0,6.0,2.0,6.0,1.0,80.0,10.0,10.0,20.0,9.999999999999998,5.880240222804225
1826.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,4.0,2.4757627751525533,5.0,7.0,117.12656880816044,0.0,0.09,0.0,20.32728546421173,2.545884491593951,23.05250898450848,13.211667280399002,21.79221373280644,23.321142428465013,13.27720178155872,5.3452657922623334,0.0,6.288706898003099,7.855081715441999,6.164813388726869,6.163879289013704,5.902302587772835,4.873447257390928,21.000000000000004,8.0,2.0,1.0,1.0,17378.0,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,10.0,5.0
1825.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,10.0,2.4861267545105536,1.0,12.0,121.0,0.0,0.12,1.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,0.0,7.0,6.0,7.0,8.0,10.0,7.0,20.81137008800831,8.0,2.0,1.0,1.0,20987.075608799667,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.106544007160732,6.836605552797709
1824.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,3.0,2.29817375354123,4.0,11.0,120.0,0.0,0.36,0.0,20.0,3.0,10.0,10.0,35.0,35.0,8.0,2.0,0.0,5.0,7.0,2.0,2.0,4.0,2.0,20.817277259773032,8.0,2.0,1.0,1.0,23772.156071938312,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.114661828496288,6.798951872638543
1823.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,5.0,2.487827749883917,6.0,10.0,119.0,1.0,0.1,0.0,19.0,3.0,50.0,15.0,10.0,10.0,10.0,5.0,1.0,7.0,9.0,9.0,5.956466443786827,0.0,6.0,20.899047405277667,8.0,2.0,1.0,1.0,30535.75348624775,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,8.680052060389325,6.82471091322234
1822.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,2.0,2.296730085228491,3.0,6.0,117.0,0.0,-0.03,1.0,21.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,0.0,7.0,7.0,6.0,7.0,9.0,5.0,20.76294510155093,8.0,2.0,1.0,1.0,20598.120624601772,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.586701289694155,6.598573202551186
1821.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,8.0,2.30035011769316,9.0,5.0,116.0,1.0,0.07,1.0,21.0,2.0,15.0,15.0,25.0,25.0,20.0,0.0,1.0,6.0,10.0,6.0,9.0,6.0,4.0,20.671513422941523,8.0,2.0,1.0,1.0,23782.879960793314,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,10.0,6.642432885292368
1820.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,1.0,2.2997747657815997,2.0,4.0,115.0,0.0,0.45,1.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,0.0,6.0,10.0,8.0,8.0,10.0,5.0,20.921404544062337,8.0,2.0,1.0,1.0,23942.459594296393,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.603756628672684,5.789220651015621
1819.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,7.0,2.4833077081758907,8.0,3.0,114.0,0.0,0.26,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,5.0,6.0,5.0,4.0,6.0,3.0,20.752480677198136,8.0,2.0,1.0,1.0,23956.520371838724,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.59945181773472,6.638144796274572
1818.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,9.0,2.2994315640196397,10.0,2.0,113.0,0.0,0.32,1.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,0.0,6.0,9.0,7.0,8.0,7.0,9.0,20.92108386886153,8.0,2.0,1.0,1.0,27536.63614804376,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.621097529645548,5.773483126046803
1817.0,129.0,8.0,1.0,15.0,1.0,5.0,10.0,6.0,2.2966117056316517,7.0,1.0,112.0,1.0,0.31,0.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,1.0,7.0,7.0,6.0,7.0,6.0,7.0,20.92138824779586,8.0,2.0,1.0,1.0,27700.572256345687,3.0,3.0,3.0,7.0,7.0,4.0,7.0,9.0,4.0,5.0,9.0,2.0,6.0,9.0,4.0,4.0,7.0,6.0,6.0,4.0,6.0,10.0,10.0,40.0,20.0,20.0,20.0,9.603503227497702,5.789555533523016
1816.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,4.0,2.481186948859941,9.0,7.0,117.00256093221434,0.0,-0.05,0.0,20.32747107665162,2.4519927104431156,23.73405063800973,13.484080874760167,21.158990545856618,22.694633290010056,13.377136530973175,5.551108120390256,0.0,7.234677381197367,8.066308174973138,7.717832603799313,6.52436735625411,6.365616528549584,4.728914223142471,21.0,5.0,2.0,3.0,1.0,17378.000000000004,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1815.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,10.0,2.4882717478513805,5.0,12.0,121.0,0.0,-0.15,1.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,1.0,9.0,10.0,10.0,5.0,7.0,4.0,21.0,5.0,2.0,3.0,1.0,32990.86304252172,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1814.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,3.0,2.4878162309346177,8.0,11.0,120.0,1.0,0.0,0.0,20.0,3.0,10.0,10.0,35.0,35.0,8.0,2.0,1.0,8.0,7.0,8.0,6.0,5.0,2.0,21.0,5.0,2.0,3.0,1.0,31447.71975083061,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1813.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,5.0,2.488971497099478,10.0,10.0,119.0,1.0,0.1,0.0,19.0,3.0,50.0,15.0,10.0,10.0,10.0,5.0,1.0,5.0,7.0,7.318836144089789,6.040944486465251,5.6076425114926955,4.890074918096442,21.0,5.0,2.0,3.0,1.0,44054.73673004731,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1812.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,2.0,2.2991987066657527,7.0,6.0,117.0,0.0,-0.5,1.0,21.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,0.0,7.0,8.0,6.0,6.0,6.0,6.0,21.0,5.0,2.0,3.0,1.0,32320.14590241816,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1811.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,8.0,2.4871516319259515,3.0,5.0,116.0,0.0,-0.31,1.0,21.0,2.0,15.0,15.0,25.0,25.0,20.0,0.0,0.0,7.0,8.0,8.0,6.0,6.0,3.0,21.0,5.0,2.0,3.0,1.0,36153.55173276718,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1810.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,1.0,2.4859700026175098,6.0,4.0,115.0,1.0,-0.13,1.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,1.0,9.0,10.0,9.0,8.0,8.0,7.0,21.0,5.0,2.0,3.0,1.0,40190.47726468626,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1809.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,7.0,2.4852362491841773,2.0,3.0,114.0,1.0,0.34,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,8.0,6.0,7.0,8.0,7.0,5.0,21.0,5.0,2.0,3.0,1.0,43653.65249018927,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1808.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,9.0,2.4872410798991322,4.0,2.0,113.0,1.0,-0.09,1.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,1.0,6.0,10.0,9.0,8.0,7.0,4.0,21.0,5.0,2.0,3.0,1.0,47564.454804607965,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1807.0,128.0,7.0,1.0,14.0,1.0,5.0,10.0,6.0,2.4856435376924404,1.0,1.0,112.0,1.0,0.44,0.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,1.0,9.0,10.0,8.0,8.0,7.0,9.0,21.0,5.0,2.0,3.0,1.0,44090.16420261827,1.0,3.0,2.0,5.0,8.0,7.0,7.0,6.0,4.0,4.0,8.0,7.0,3.0,5.0,3.0,4.0,8.0,10.0,10.0,2.0,2.0,5.0,13.0,40.0,15.0,10.0,20.0,10.0,5.0
1806.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,4.0,2.4828438732582425,7.0,7.0,116.9014934998149,0.0,0.38,0.0,20.322684313086782,2.626079187887044,23.40223450951108,13.357741280189275,21.21889320390241,22.928685394705855,13.302790385858627,5.789655225832749,0.0,7.476869139278019,6.026224415486758,6.279797521578547,6.021745821732679,6.043093495436608,4.8939091678222635,22.0,5.0,2.0,1.0,1.0,55080.0,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1805.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,10.0,2.4887222047693665,3.0,12.0,121.0,0.0,-0.36,1.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,22.0,5.0,2.0,1.0,1.0,54168.17261913755,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1804.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,3.0,2.487997740012006,6.0,11.0,120.0,0.0,-0.36,0.0,20.0,3.0,10.0,10.0,35.0,35.0,8.0,2.0,0.0,9.0,4.0,5.0,2.0,2.0,1.0,22.0,5.0,2.0,1.0,1.0,53195.78265854987,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1803.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,5.0,2.4892998605559145,8.0,10.0,119.0,1.0,-0.24,0.0,19.0,3.0,50.0,15.0,10.0,10.0,10.0,5.0,1.0,8.0,10.0,9.0,10.0,8.0,7.0,22.0,5.0,2.0,1.0,1.0,53190.39276421771,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1802.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,2.0,2.5794503356792973,5.0,6.0,117.0,0.0,0.0,1.0,21.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,0.0,8.0,6.0,7.0,6.0,8.0,5.0,22.0,5.0,2.0,1.0,1.0,54186.58908169795,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1801.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,8.0,2.580556956819352,1.0,5.0,116.0,1.0,-0.42,1.0,21.0,2.0,15.0,15.0,25.0,25.0,20.0,0.0,1.0,8.0,6.0,6.0,7.0,5.0,6.0,22.0,5.0,2.0,1.0,1.0,53335.596195311824,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1800.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,1.0,2.486738422131966,4.0,4.0,115.0,1.0,-0.09,1.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,1.0,8.0,5.0,9.0,9.0,10.0,8.0,22.0,5.0,2.0,1.0,1.0,53327.54293623943,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1799.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,7.0,2.4872087878242217,10.0,3.0,114.0,0.0,0.05,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,2.0,3.0,2.0,2.0,6.0,2.0,22.0,5.0,2.0,1.0,1.0,53305.02296140628,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1798.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,9.0,2.581356175168252,2.0,2.0,113.0,0.0,-0.28,1.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,1.0,9.0,9.0,8.0,10.0,7.0,8.0,22.0,5.0,2.0,1.0,1.0,53328.327020094934,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1797.0,127.0,6.0,1.0,12.0,1.0,5.0,10.0,6.0,2.5809950251246816,9.0,1.0,112.0,1.0,-0.24,0.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,1.0,10.0,6.0,7.0,8.0,8.0,8.0,22.0,5.0,2.0,1.0,1.0,53320.90477408936,6.0,5.0,1.0,6.0,10.0,8.0,8.0,8.0,5.0,3.0,5.0,5.0,6.0,1.0,7.0,1.0,5.0,8.0,7.0,5.0,10.0,1.0,20.0,25.0,25.0,25.0,15.0,5.0,5.0
1796.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,4.0,2.0510117165460096,1.0,7.0,116.66823806057553,0.0,0.01,0.0,20.305741339933363,2.5301367087121536,25.322409837346175,13.934792938421344,20.11013710784879,21.64209517852037,13.482592534055716,5.50797240380761,0.0,6.039458306044657,7.461418727380761,8.51493162852942,6.864765314703815,7.748078736951975,6.352418095974017,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1795.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,10.0,2.0422483544637884,7.0,12.0,121.0,0.0,0.14,1.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,1.0,8.0,7.0,10.0,7.0,10.0,9.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1794.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,3.0,2.040909702443568,10.0,11.0,120.0,0.0,0.69,0.0,20.0,3.0,10.0,10.0,35.0,35.0,8.0,2.0,0.0,8.0,10.0,8.0,7.0,8.0,6.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1793.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,5.0,2.038863163752357,2.0,10.0,119.0,0.0,0.47,0.0,19.0,3.0,50.0,15.0,10.0,10.0,10.0,5.0,0.0,5.0,4.0,8.0,7.0,6.0,6.101314261765934,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1792.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,2.0,2.044933226243418,9.0,6.0,117.0,0.0,0.3,1.0,21.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,0.0,6.0,10.0,9.0,7.0,8.0,6.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1791.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,8.0,2.0438933603375453,5.0,5.0,116.0,0.0,0.33,1.0,21.0,2.0,15.0,15.0,25.0,25.0,20.0,0.0,0.0,6.0,9.0,10.0,7.0,9.0,4.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1790.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,1.0,2.0433450800981245,8.0,4.0,115.0,0.0,0.4,1.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,0.0,6.0,10.0,10.0,8.0,10.0,6.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1789.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,7.0,2.0439754857742063,4.0,3.0,114.0,0.0,0.6,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,5.0,6.0,5.0,5.0,5.0,7.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1788.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,9.0,2.043514829966297,6.0,2.0,113.0,1.0,0.44,1.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,1.0,6.0,9.0,8.0,7.0,7.0,6.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1787.0,126.0,5.0,1.0,10.0,1.0,5.0,10.0,6.0,2.0437068085908052,3.0,1.0,112.0,1.0,0.3,0.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,1.0,5.0,7.0,9.0,6.0,8.0,7.0,22.0,7.0,2.0,7.0,5.0,55080.0,4.0,6.0,3.0,4.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,6.0,5.0,25.0,40.0,15.0,10.0,5.0,5.0
1786.0,125.0,4.0,1.0,8.0,1.0,5.0,10.0,4.0,2.064973606969098,8.0,7.0,116.95024263108655,0.0,0.15,0.0,20.326945376157216,2.6381979406921423,23.58503221315255,13.282896582772196,21.178094924399172,22.909977512373953,13.362961987821857,5.681036779480261,0.0,7.863831744279485,8.41695986724895,8.578631984932423,8.423211336798257,8.34870005736017,6.875310858100219,21.0,4.0,2.0,3.0,1.0,45360.0,1.0,3.0,1.0,4.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,6.0,4.0,20.0,15.0,20.0,15.0,12.0,18.0
1785.0,125.0,4.0,1.0,8.0,1.0,5.0,10.0,10.0,2.0552603683287765,4.0,12.0,121.0,0.0,0.72,1.0,21.0,2.0,35.0,15.0,5.0,30.0,15.0,0.0,1.0,6.0,10.0,10.0,8.0,8.0,4.0,21.0,4.0,2.0,3.0,1.0,45360.0,1.0,3.0,1.0,4.0,3.0,1.0,9.0,10.0,9.0,10.0,1.0,1.0,10.0,9.0,2.0,9.0,9.0,9.0,9.0,10.0,7.0,6.0,4.0,20.0,15.0,20.0,15.0,12.0,18.0
